F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
36.267548,0.10561076,34.047966,36.28755,39.25839,5.2104225,363.5678,498.14478,248.99808,375.15964,1.6245136,0.2133426,1.4156337,1.602965,1.9288788,0.5132451,5.3436,2.3984556,6.73887,2.6091542,0.09495554,0.9336386,1.376115,0.38982132,-2.9391513,-0.83288485,-2.1778738,-3.1007645,9.574324,0.6015211,573.5094,0.4362857,1215.3248,0.11607105,-100.01525,-0.9348745,1617.6746,0.15036827,-73.98834,-1.1597009,2698.2983,0.0937064,-78.32663,-1.0573298,-3.2371855,-0.7938397,13.854724,0.22405797,0.10205956,0.15316525,-0.010888329,-0.48577735,-1.6185426,11.499696,0.09708611,-0.008154653,7.253886,5.882353,0.09818182,0.11613614,0.07,0.047434162
15.086425,0.014827127,15.035742,15.045444,15.055996,0.020254135,1.311609,0.26803854,75.82993,0.0,1.4408752,0.3182783,0.90453756,1.4770423,1.8856068,0.9810692,5.1363072,2.4512548,-0.09142765,1.681334,0.0023145603,0.8615668,0.574379,0.5751155,1.554272,1.0047737,1.9394175,0.9658891,17.273361,0.22373019,439.11902,0.17012027,1177.2351,0.11250045,-2.9386852,-1.6681706,1676.5516,0.08317267,-19.645514,-0.28171217,2821.4114,0.06763883,-21.730234,-0.26362523,-16.009714,-0.23626776,20.96496,0.22296995,-0.026039155,-0.39490533,-0.030340673,-0.14495881,0.0,0.0,0.0,0.0,1.9417477,1.0309279,0.96,0.0,0.0,0.0
23.346642,0.50772005,14.990715,15.368815,40.286728,25.296013,186.41426,226.19145,147.69614,133.05775,0.60976595,0.43367702,0.40376619,0.5617488,0.83927625,0.43551007,5.8145247,3.139945,4.681846,1.8634932,0.058557466,1.7617788,1.2626379,0.6968839,0.73492175,5.6527014,4.8125114,5.4090314,13.010149,1.2882257,545.2057,0.32560325,1216.6658,0.18610537,-19.59444,-2.1115255,1633.0944,0.15271638,-28.717443,-1.1850964,2688.1401,0.10784177,-31.78228,-1.0496404,-13.753565,-0.5710528,21.210964,0.3723955,-0.02480265,-1.2484173,-0.018671103,-0.5662139,-9.153125,19.892733,-0.0056947605,-0.012776345,4.1237116,1.7543861,0.53599995,0.6887263,0.03,0.01
29.64981,0.26371384,23.87425,29.61022,35.437542,11.563292,298.35876,354.61215,164.1754,135.07445,0.67116416,0.5430453,0.36247474,0.623497,0.95723796,0.5947632,8.216189,2.8671262,4.1605206,1.6178837,0.10875588,1.4355383,1.6768471,0.64081186,1.7190022,2.6044908,5.595565,2.600849,20.03975,0.37553507,525.37836,0.5141724,1155.7683,0.15959223,-64.85378,-1.329984,1570.8103,0.19424516,-62.116116,-1.2369941,2643.1692,0.124818765,-66.68023,-1.1116843,-10.531715,-0.5443419,20.927692,0.34120312,0.04125106,0.94983995,-0.015017112,-0.560114,-3.6635993,9.959157,0.028647633,-0.0118968105,5.3254437,3.3033035,0.21363635,0.17200807,0.06909091,0.04032922
36.53773,0.19059476,35.510723,37.179867,39.926163,4.4154396,174.78453,185.86331,161.01604,121.46627,0.5163591,0.59540814,0.19497731,0.47866297,0.7544939,0.55951655,6.958229,2.830933,2.4828045,1.8474462,0.043997288,1.4392374,1.1994818,0.7166267,5.592249,1.2718413,11.073501,1.106614,22.746328,0.53329456,661.6027,0.48125628,1133.0543,0.2339279,-114.4145,-0.7626004,1723.6478,0.27568802,-93.84556,-0.9038867,2879.006,0.1342791,-96.859604,-0.8481958,-14.802224,-0.6577043,21.34086,0.4903818,0.087341055,0.49285933,-0.021458747,-0.5910581,-6.8395424,13.31443,0.025450297,-0.009599245,3.3707867,2.906977,0.186,0.16019987,0.13399999,0.049638696
43.020412,0.14305204,40.344524,44.354454,45.6787,5.334175,231.63652,205.40582,116.2806,74.63836,0.47031084,0.78963166,0.13800947,0.3480925,0.7934606,0.6554511,7.435462,5.07249,2.3593702,1.5706958,0.027265847,1.4085462,0.98355466,0.49846894,8.615842,0.64092964,4.7943997,2.7805753,19.87582,0.78629386,718.73486,0.4937785,1052.9236,0.27741542,-135.00551,-0.70275426,1762.2384,0.22872518,-106.47994,-0.9104598,2874.6973,0.14739774,-110.65926,-0.83382654,-7.680224,-0.984826,21.459663,0.46573833,0.03977453,0.77154183,-0.0022131721,-4.844886,-5.263031,12.994574,0.00940018,-0.0048680473,2.3391814,1.4836795,0.306,0.27789208,0.28833333,0.32002166
37.90045,0.10486092,34.81518,37.521088,41.10335,6.28817,51.531994,37.14761,64.70479,68.41546,0.8297226,0.44470462,0.48401603,0.84299684,1.223729,0.73971295,10.739145,4.2169027,9.262188,4.3098273,0.03675837,1.9137398,1.2766314,0.50746864,5.6562614,0.6233671,10.553207,0.66292334,19.220133,0.5237448,725.278,0.40431648,1053.5204,0.24335256,-91.6628,-1.0065101,1770.4926,0.19131687,-73.58218,-1.1405137,2844.224,0.1378836,-77.01336,-1.0583797,-7.049012,-0.7395888,16.611864,0.39930502,0.093763776,0.31633323,-0.014816423,-0.66431093,-2.8046525,8.713011,0.04486218,-0.0067479606,5.769231,2.970297,0.21833333,0.14610688,0.12,0.061644137
38.41038,0.2189732,34.373222,40.468765,42.221146,7.8479233,538.5736,549.08105,65.74426,60.425877,0.7185709,0.50895685,0.30754936,0.71009845,1.0445966,0.7370472,10.987281,5.2700634,7.6249585,3.6506574,0.029476117,1.2791644,1.235555,0.5209275,3.6777172,1.5505645,2.5411546,9.090512,13.019385,1.693385,710.2727,0.44811988,1063.88,0.24312186,-43.077084,-1.6190834,1702.8275,0.19211556,-33.605377,-1.6355728,2799.007,0.15114538,-39.19517,-1.3398678,-6.6174603,-1.1537899,16.026077,0.5387694,0.0724053,0.5701233,-0.0138676865,-0.8676276,-7.2969856,14.767776,0.036877647,-0.012377425,5.4852324,3.4632034,0.24499999,0.18330303,0.028333332,0.008975274
32.568268,0.30798995,20.398643,37.862698,41.879986,21.481342,282.39597,242.57062,76.346466,55.728695,0.61249447,0.52203614,0.27432653,0.5402132,0.95358884,0.6792623,8.83466,6.378119,5.0822854,2.216564,0.08371866,1.6768433,1.6440492,0.5123152,2.3546402,2.7316296,3.473764,2.8053305,15.929386,0.5718057,697.7385,0.483228,1121.5591,0.36631662,-38.154343,-1.5001047,1700.4382,0.19415367,-38.174477,-1.2981759,2842.3694,0.15414898,-44.961655,-1.0583428,-10.635918,-0.5287257,19.769436,0.33087978,0.07294352,0.5545118,-0.012555308,-0.5010589,-13.710165,24.471703,0.04468109,-0.014228238,5.952381,3.896104,0.22,0.26882458,0.02,0.0
37.41869,0.27522138,36.856384,39.604565,42.42408,5.5676956,366.25015,270.39423,77.90152,49.813057,0.7232589,0.5731818,0.29781115,0.6552963,1.1569784,0.8591672,11.936556,5.283693,4.4102807,2.198458,0.030122003,0.72201467,1.4158971,0.3724626,2.7092133,1.4703342,13.636537,1.8292662,16.981676,0.5499614,686.4388,0.43812865,904.3059,0.3573579,-83.23816,-0.9915471,1736.5518,0.17977309,-64.51085,-1.1460634,2825.2173,0.12046472,-69.0238,-1.0260684,-6.66845,-1.1468809,15.903001,0.48731002,0.013824212,1.9008669,-0.0058319676,-2.2750673,-7.964964,18.029613,0.0038678038,-0.008646841,4.032258,5.084746,0.13499999,0.08655441,0.057499997,0.037666295
31.41516,0.33716342,18.74144,35.429947,39.60523,20.863789,514.43256,236.82619,359.20752,584.1612,0.6096446,0.7299841,0.18803766,0.43628657,1.0267022,0.83866453,9.419666,6.588262,3.6324813,2.285344,0.07109628,1.9857131,1.4699918,0.6541983,2.0314238,2.640528,0.9986065,25.858383,14.969871,1.2738779,685.0782,0.39560822,1139.8085,0.21449015,-77.837036,-1.131598,1749.458,0.20010893,-69.66557,-1.1563272,2858.409,0.11733018,-74.0959,-1.0464804,-10.883203,-0.7245958,21.970255,0.41244516,0.027623625,1.8130544,-0.015683383,-0.74150383,-11.408134,19.949501,-0.012477453,-0.0101381475,4.522613,4.1450777,0.15875,0.11240968,0.12,0.103198834
30.97847,0.34313807,16.978144,35.55951,40.169147,23.191004,314.51303,150.58429,201.8903,143.93643,0.5296353,0.82846004,0.15060022,0.34163913,0.9789796,0.8283794,7.2965684,6.500201,2.9730937,2.7584963,0.067804866,1.7818923,1.2923025,0.6695941,3.2417438,1.8822503,9.053041,4.8283105,12.104084,1.4240549,723.3693,0.37757018,1116.6696,0.13998815,-98.82391,-0.9993766,1825.392,0.19361475,-87.60174,-1.058104,2946.7012,0.12173605,-91.43017,-0.97682923,-10.30819,-0.61163914,21.732704,0.13833734,0.045556407,1.1862713,-0.009689789,-1.2920443,-12.687488,21.214687,-0.02432075,-0.007173386,4.761905,3.0303032,0.18333334,0.16977109,0.195,0.095
27.654667,0.22564436,22.750786,25.815372,33.891273,11.140488,149.58038,90.08928,188.70181,143.51378,0.34301448,1.0268646,0.08668251,0.14922754,0.6409955,0.554313,5.8095565,2.0378635,7.431999,4.543549,0.09858719,1.193688,1.8724192,0.56635994,1.4616045,2.6099403,3.1561503,2.594881,18.230448,0.5584405,434.8693,0.42520863,1105.3027,0.16140734,-133.09955,-0.6903008,1560.3422,0.13333851,-126.494896,-0.7029083,2492.7869,0.09643833,-127.590485,-0.68585306,-11.1513195,-0.49022573,19.701197,0.3800185,0.05915227,0.54218316,-0.024139518,-0.4163204,-10.22916,19.33795,0.00051094836,-0.005733608,2.5125628,1.5544041,0.23666665,0.08576453,0.22399999,0.21795411
34.037453,0.18448615,30.673996,33.670574,36.34596,5.6719627,225.6069,196.82803,262.704,394.4575,0.56043345,0.6616471,0.1759993,0.49229175,0.9233754,0.74737614,6.8685613,5.075168,5.125889,2.955465,0.034240518,1.8003883,1.0695646,0.7568586,3.8286662,1.3751427,5.5230494,2.8312218,19.421515,0.83371955,621.17163,0.44199595,1248.0498,0.28139323,-114.53793,-0.8088296,1635.4575,0.19514607,-107.369514,-0.82231426,2731.7004,0.133039,-110.194115,-0.7731433,-7.712763,-1.1786532,18.305014,0.5426218,0.074871875,0.4547176,-0.009773208,-0.88600945,-4.8125625,13.03861,0.03330776,-0.0041955276,3.8626611,2.826087,0.16692308,0.20382439,0.21499999,0.24017702
33.761192,0.18842088,28.330368,35.37088,37.92952,9.599152,246.49846,311.74377,176.71829,126.02473,0.92351544,0.5287771,0.42652807,0.9123829,1.4412656,1.0147375,10.174843,6.3445773,2.6965566,3.9639223,0.03179416,1.529025,1.0077854,0.7496628,5.1964846,1.0868036,2.2407262,3.0762591,13.446651,0.75442773,580.7309,0.47074437,1159.0953,0.21894608,-53.030525,-1.4875588,1648.8276,0.17597453,-51.417778,-1.3536754,2671.5583,0.13192612,-53.184093,-1.2934954,-8.032564,-0.7576741,16.67585,0.44401863,0.073969275,0.5894728,-0.019998644,-0.49707663,-3.6572669,12.622767,0.031916864,-0.004332372,2.996255,2.6717558,0.29,0.41109607,0.081999995,0.04354308
32.190304,0.21682115,28.261442,30.83364,33.964573,5.7031307,133.00197,103.36015,203.28772,274.94247,0.7368183,0.6329361,0.22265512,0.66527504,1.2214533,0.9987982,7.653063,3.8769488,3.400691,1.4529624,0.02091389,1.5426153,0.9830414,0.6566443,3.7674434,1.3544346,6.4446077,1.753092,14.816918,0.66715246,607.29517,0.49400067,1146.1124,0.25549555,-111.828384,-0.8363241,1678.1019,0.18292122,-102.69069,-0.85160923,2733.9214,0.13731027,-101.378784,-0.8717109,-7.0515337,-1.0369486,12.885364,0.6333216,0.08149735,0.44070145,-0.011138915,-0.5822268,-5.011116,12.520931,0.04069962,-0.004939295,2.3498695,3.1746032,0.1575,0.14405583,0.1490909,0.15078306
31.607676,0.1991384,26.709862,32.151726,36.276672,9.566811,281.1331,341.91315,265.93704,488.54495,0.60074,0.86178446,0.097088665,0.41527808,1.0446105,0.9475218,9.350952,6.7006073,5.7323976,3.2544692,0.049224045,1.2778893,1.3625017,0.50404847,2.512941,1.7285085,2.3839245,3.2389505,19.862215,0.38031128,603.0414,0.4782685,1170.412,0.19333372,-108.937836,-0.88810754,1610.5326,0.1952745,-101.89934,-0.903017,2712.216,0.12487232,-105.047905,-0.8471842,-10.2670555,-0.7228099,20.268595,0.41540137,0.07819258,0.41667306,-0.0152243,-0.62641674,-7.614477,16.707172,0.02447034,-0.0046627154,2.4734983,1.9607844,0.25636363,0.2624109,0.256,0.36987025
34.349754,0.26540822,28.172981,39.530308,42.324383,14.1514015,362.91354,525.35236,129.78818,107.85287,0.4583721,0.50830007,0.24283257,0.4534088,0.6046544,0.3618218,9.196596,9.388838,5.092207,4.542423,0.03716889,1.8517271,1.0258573,0.8808799,8.144198,0.66281146,11.173103,1.2602276,28.363035,0.55465746,670.90643,0.3608608,1268.1213,0.18277743,-58.569794,-1.2629415,1762.0034,0.1532875,-62.29808,-0.9883423,2950.2915,0.099782825,-66.81223,-0.8855099,-19.572243,-0.37091672,28.071676,0.26760086,0.050291188,0.6728786,-0.017998673,-0.5783518,-10.086721,18.42711,0.023512244,-0.008664208,4.522613,3.0927837,0.25166667,0.19247656,0.055999998,0.030066593
39.487637,0.14586402,34.78443,37.35637,45.96412,11.1796875,37.181812,10.69849,28.727913,28.511366,0.6973917,0.7665398,0.203987,0.5384441,1.0961587,0.89217174,8.621008,6.1984844,-0.6431184,7.9258995,0.023386313,1.3300948,1.0900269,0.8688525,7.4387016,0.6302814,5.915944,1.6570405,13.793942,0.5614391,647.39453,0.44258562,1165.4929,0.21050856,-129.76825,-0.6899155,1667.2479,0.16355264,-116.71557,-0.759401,2690.8074,0.11424629,-118.02699,-0.7393941,-8.650989,-0.6907679,17.892534,0.4800575,0.08645888,0.44899222,-0.0070967735,-1.2346423,-3.4503875,10.403514,0.0365242,-0.0029967625,3.137255,2.008032,0.218,0.14620534,0.21499999,0.24074537
31.846813,0.45738328,19.197935,19.321053,47.46823,28.270296,205.69135,158.93402,273.60922,102.09029,0.899933,0.3351492,0.58507663,0.92200994,1.2066811,0.6216045,4.0319223,1.2740362,2.2971053,0.2734579,0.024703199,0.97196007,1.8942417,0.42401454,-1.6150476,-2.0845833,8.61051,0.7267519,12.390918,0.45944536,504.62534,0.2150343,1015.78217,0.12512296,-64.61463,-1.2440449,1496.9725,0.091672964,-52.339382,-1.2581954,2571.089,0.084762156,-57.436962,-1.1138775,-8.188737,-0.47937134,13.479862,0.35874224,-0.01662912,-0.92327195,-0.018964272,-0.4020406,-7.1513963,10.365603,-0.016481677,-0.013818609,2.0202022,4.3010755,0.17999999,0.054772258,0.046666663,0.03091206
45.06609,0.20385005,43.24625,47.795044,50.450768,7.2045174,149.6515,83.013016,114.2901,238.74269,0.47856015,0.66594994,0.17852214,0.34155464,0.7978032,0.61928105,12.483447,7.2625074,7.5124,2.9145327,0.08684657,1.8602976,1.566349,0.5432178,5.640086,1.0515468,7.852673,0.83098084,5.577642,2.1247084,830.8441,0.34135953,1026.7302,0.30516538,-97.9989,-0.8893453,1869.1646,0.13435347,-83.61641,-0.9936626,2890.8694,0.093667924,-83.391685,-0.9954719,-6.9960237,-0.7806259,13.257879,0.4766804,0.042139206,1.0067525,-0.015280413,-0.66258454,-10.665049,17.676144,-0.0048700906,-0.011586618,4.0201006,3.0927837,0.19666666,0.18126102,0.089999996,0.07671841
