F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
33.987736,0.08041172,32.001114,34.88646,36.00021,3.999096,33.14975,19.62584,23.433704,7.6943393,0.16311078,1.3576927,0.004843203,0.023786647,0.30030337,0.29546016,4.71386,3.883864,3.1616993,1.259588,0.06453123,1.6390065,12.431848,1.6574538,7.3308897,1.8810574,4.298538,3.1445966,-3.1944966,-4.2872906,0.01729517,1.1037917,1.124174,0.6555359,7.3803205,0.4759824,4.7053986,1.9083209,24.841856,0.44884726,540.61694,0.3154857,1210.987,0.16961007,-134.95442,-0.6679369,1632.2045,0.15854551,824.70294,0.43237388,-135.02151,-0.6267004,2689.3706,0.10334373,954.3253,0.48873132,-136.74655,-0.602169,-15.246427,-0.6171525,24.307886,0.54554147,0.12205097,0.24656804,-0.024448866,-0.5068889,0.16306908,0.73666686,31.873144,0.5467837,3.627962,4.7981343,6.768297,2.8127134,-14.237217,-1.0607245,-3.1816359,10.21821,0.094160646,0.009475238,0.012317447,1.9662921,1.4245014,0.24799998,0.08518215,0.42999998,0.43382022,-42.634357
38.887108,0.091024764,36.71303,39.205063,42.071648,5.358616,116.72799,178.14348,45.860672,20.872522,0.3703545,1.3296306,0.0049706097,0.047828276,0.74585056,0.74087995,11.358672,6.5711555,8.447264,4.2054057,0.20084712,1.500467,10.052838,1.5428811,-2.5274448,-5.7557764,2.0212097,6.623265,-5.7639933,-3.3123333,0.018683359,1.4151579,1.0617492,0.49715552,7.506423,0.50768477,6.265081,1.9093822,13.96987,0.6560542,612.2642,0.43266445,1255.1415,0.31135055,-147.79048,-0.5622138,1632.4727,0.18875194,932.00073,0.5706018,-127.5504,-0.6998961,2663.417,0.1294636,784.49054,0.513154,-128.31175,-0.68447053,-8.298719,-1.0936157,17.231592,0.544219,0.11540985,0.2537999,-0.016693242,-0.8625621,0.48612747,0.6343869,20.852571,0.7534327,-10.503811,-1.8565031,-0.83443606,-21.825697,-19.930902,-1.0688848,-1.8545698,9.446303,0.090046756,0.009688323,0.023230385,2.6595745,1.347709,0.28399998,0.147051,0.3633333,0.44809473,-34.18425
34.45459,0.08764171,31.992432,33.751865,37.750618,5.7581863,107.16405,149.07423,20.824293,2.7244234,0.2445778,1.3766023,0.009198398,0.024085559,0.46956056,0.46036217,6.398365,4.5936856,4.7549634,2.2264864,0.10957081,1.6406552,14.715455,1.0953208,9.693512,1.5678581,8.760564,1.5622427,-0.19563262,-84.12936,0.016719578,0.8877398,1.0995954,0.58518416,7.0022364,0.46797025,6.8978353,1.3701242,21.522266,0.5191611,545.1052,0.4079121,1156.6636,0.20061272,-127.86693,-0.7332449,1622.8075,0.15706055,830.0474,0.47014046,-127.23184,-0.69415486,2672.4436,0.11210894,902.29486,0.5604998,-128.33734,-0.6762476,-13.190406,-0.6198934,21.675766,0.45509365,0.12053759,0.25991327,-0.021639097,-0.5230471,0.26307765,0.7637329,27.584257,0.58252776,0.57655627,32.508842,8.715107,2.2506073,-11.673115,-1.6593316,-7.613103,15.695953,0.061815005,0.0021800783,0.0075070583,1.8817204,0.8174387,0.48666668,0.14522015,0.53499997,0.43889064,-38.541653
31.995468,0.088202275,30.05684,32.17728,34.7697,4.712858,139.51976,86.87897,16.815968,5.9462776,0.12492573,1.2651249,0.0041978043,0.0254918,0.24203467,0.23783687,4.3155026,2.4696414,2.817556,1.4093744,0.04442704,1.4869003,14.129511,1.3868256,7.2048783,1.5868509,4.5258517,2.7470584,-1.1879901,-10.356634,0.020422999,1.5713319,1.1578763,0.7523979,6.6079054,0.59864163,4.8371677,1.8266042,26.31287,0.4336616,535.20593,0.33961454,1267.6472,0.23510037,-136.30453,-0.6505607,1625.8203,0.2062201,857.89154,0.4374326,-139.11937,-0.59292054,2672.4531,0.13869119,880.25476,0.52785474,-140.72699,-0.5695158,-16.068756,-0.6422528,25.620869,0.46898198,0.11732359,0.2643493,-0.024744375,-0.49837324,0.110312514,0.6477138,32.670265,0.4764963,8.617649,1.9229921,6.7390122,2.8454404,-9.908481,-1.4655442,-3.8795388,12.009755,0.09709213,0.011253596,0.0138516845,2.688172,1.6348774,0.20333333,0.106249176,0.33142856,0.4192997,-46.335342
39.713875,0.08180412,37.026546,39.910995,43.076096,6.049549,62.24712,31.469723,20.266466,12.248796,0.26000315,1.4475828,0.0077403947,0.071319066,0.47205836,0.46431795,11.07041,7.699714,7.0690084,4.7275615,0.14149009,1.6238099,10.0454235,1.661037,-1.308196,-7.980262,3.3576288,3.7626848,-7.475987,-2.182921,0.02762585,1.0758101,1.2512645,0.654153,8.41087,0.41397986,8.562137,1.1867095,19.823105,0.56470823,625.32007,0.36951837,1285.6106,0.28814855,-151.7374,-0.53916335,1625.4314,0.1747102,902.60913,0.42694026,-131.8125,-0.6520214,2675.6155,0.12927052,735.9583,0.44761112,-133.15909,-0.63284224,-12.4878845,-0.83239174,23.277845,0.49951106,0.11855839,0.30020067,-0.01890466,-0.75586593,0.34711656,0.7439569,24.952402,0.6535897,-2.7571423,-5.166247,0.05488985,312.6332,-20.265707,-0.8855993,2.2044356,5.9307337,0.10110635,0.008808047,0.018658297,2.4390244,0.82417583,0.45999998,0.4456456,0.5475,0.48535427,-36.687687
36.706272,0.085630946,34.723705,37.0352,39.811386,5.087681,187.82985,189.69475,94.001625,118.868996,0.4152711,1.4433455,0.010659328,0.10593323,0.71093744,0.7002781,15.6579895,10.366669,11.452913,7.3983645,0.28158095,1.7436881,9.348758,1.6623284,1.5029768,8.790412,2.897284,5.8230968,-4.2174196,-4.431624,0.026990194,1.1342373,1.3800989,0.67051584,5.290758,0.79466283,7.2795095,1.6290561,18.986616,0.4761596,559.5489,0.44353905,1153.075,0.24490681,-151.38463,-0.53877187,1617.2947,0.19191006,779.82513,0.5245114,-129.23369,-0.6797323,2690.6277,0.11747919,684.2534,0.6382086,-130.95045,-0.65286976,-9.175134,-1.0752517,19.726278,0.50088876,0.103156336,0.53521323,-0.016245574,-1.0456676,0.6938957,0.85433847,21.019247,0.6841947,0.014181091,1242.0692,2.9718544,8.563618,-18.919706,-1.1179578,-0.7895527,10.226043,0.06460846,0.008069985,0.031279936,2.255639,1.7766498,0.20857143,0.08288176,0.38833332,0.44547415,-31.256264
39.303307,0.10580503,37.61556,40.209362,41.847157,4.231598,135.22884,73.75092,40.774487,12.986954,0.7058698,1.4575679,0.012222753,0.0948704,1.4193935,1.4071708,21.990316,14.038925,19.355112,15.206594,0.5517774,1.7042501,7.64179,2.0943315,-2.4388945,-6.752673,2.182615,6.867503,-10.218351,-2.3596654,0.035218406,2.618858,1.1737536,0.6427674,5.7339487,0.88489765,8.217725,1.2931514,15.2109375,0.78598577,573.35077,0.50861895,1085.3411,0.33617854,-158.45206,-0.49096543,1615.9489,0.2101852,825.3387,0.38536733,-124.72816,-0.7336368,2744.5066,0.09604539,825.1796,0.75919485,-126.28328,-0.7089265,-6.7225475,-1.5557702,15.804561,0.78525287,0.09950356,0.43119493,-0.015280339,-1.034568,1.3439602,0.8071174,17.08145,0.9359196,-12.946288,-1.3606492,0.95922494,22.556744,-32.48652,-0.7321273,-1.8059441,11.398817,0.06157645,0.010758723,0.038606063,1.9704434,1.2468829,0.312,0.09662298,0.58,0.37516662,-25.668663
46.28136,0.08343524,43.07236,45.580753,49.17054,6.098179,99.95806,56.78343,81.96834,35.95368,0.815747,1.2498451,0.02047626,0.39812082,1.6563411,1.6358649,22.274832,16.595528,18.078192,14.402675,0.7609769,1.644755,1.1506882,11.748405,-9.360146,-1.687867,-0.15593989,-107.97698,-11.864113,-1.6068348,0.04108304,1.2389468,1.0768867,0.5243271,6.069292,0.87262714,7.863412,0.9035245,8.745158,1.473924,964.00775,0.29436693,949.02936,0.4886001,-135.51492,-0.63694024,1923.7148,0.18837853,984.66724,0.5197432,-121.60307,-0.7437796,3005.4248,0.10715099,799.5418,0.55174494,-123.80444,-0.70474887,-3.4163074,-2.179482,13.447826,0.70614135,0.14014097,0.32314187,-0.010482651,-1.3635982,1.7624068,0.8070747,8.581618,1.5864203,-21.33342,-0.70195067,-7.1791763,-3.0011983,-27.805485,-0.6589825,1.9001567,7.8830357,0.061934806,0.0067413934,0.04591209,2.840909,1.7291067,0.235,0.20097677,0.32,0.25119713,-23.979319
34.1648,0.0698237,31.845743,34.16837,36.486015,4.640272,54.300045,45.893784,21.069437,10.0403,0.13945775,1.313969,0.0041198935,0.012342374,0.2919944,0.2878745,4.4108906,3.593141,3.8200073,2.7984016,0.04882823,1.5502069,12.033674,1.5819035,6.9171014,1.8727862,4.8357553,2.3749373,-0.21433721,-61.047558,0.019904211,0.9216427,1.1027774,0.70633817,7.406595,0.46578145,4.9758916,1.8203857,25.176886,0.36995178,563.17163,0.32531264,1250.4539,0.16025655,-138.57317,-0.6487142,1621.1968,0.16527058,788.20966,0.47143796,-138.51106,-0.6100456,2647.7954,0.123468935,922.9175,0.59087193,-140.52368,-0.5807337,-14.05706,-0.63835204,22.609348,0.52993345,0.13063714,0.19443701,-0.023707671,-0.46415454,0.12821957,0.58977693,31.217297,0.5755093,3.7673702,4.3525,6.6660957,2.5130048,-10.132863,-1.501471,-3.9191034,10.958004,0.08696478,0.010305098,0.010726184,2.0648968,1.1976048,0.2775,0.16482946,0.42799997,0.4402454,-44.9521
34.0557,0.12718628,31.958881,34.312355,37.679455,5.7205734,24.165615,16.284576,56.817493,36.88557,0.2261833,1.3499511,0.0036410068,0.03833674,0.44310555,0.43946454,7.1067142,5.0373163,5.794205,4.1669054,0.11776187,1.628949,10.40495,2.0403626,5.0064707,2.877198,4.8486433,2.8055086,-1.1157337,-13.718879,0.040308416,1.4305786,1.2388287,0.4157283,5.5694747,0.741314,6.0550246,1.4383047,22.624155,0.47156224,538.79443,0.39883178,1236.0594,0.24421325,-140.22047,-0.61376184,1610.5503,0.20093751,840.81647,0.37874308,-134.68694,-0.6251755,2640.8005,0.137046,802.24744,0.52644444,-136.03033,-0.60514164,-14.359542,-0.7460779,25.326353,0.48860323,0.11323595,0.26693776,-0.022293156,-0.60397786,0.29038593,0.76050514,28.921276,0.6046378,4.945406,3.6785092,6.0675917,3.2373116,-14.412709,-1.1429636,1.249889,6.6748266,0.083859,0.01116036,0.024426403,2.247191,1.4245014,0.252,0.0936803,0.35666668,0.4229132,-38.534348
