file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_su07.wav,0 days,0 days 00:00:04.409206349,39.231636,0.15718046,36.164497,39.2348,41.69426,5.5297623,1418.0254,1140.3389,96.778046,78.8939,1.1225467,1.0915318,0.10191892,0.71552277,2.213149,2.1112301,27.455227,13.518593,32.037365,14.001207,1.3500967,1.3782493,21.572483,0.6929286,11.557435,1.0828692,9.939757,1.5235974,-2.1237507,-6.3330584,0.05463072,1.4435973,1.4200423,0.7857971,8.630031,0.5327683,8.252733,1.2967287,22.149635,0.70684963,561.1291,0.2761779,1250.9253,0.16311973,-125.12456,-0.72298145,1593.1298,0.15506063,876.4782,0.3991586,-112.949455,-0.7438767,2699.6187,0.10023422,791.5939,0.4337112,-114.21649,-0.7189404,-18.03061,-0.5380693,28.095764,0.39502525,-0.005332838,-7.8249164,-0.02938166,-0.44149965,2.4552457,0.7924119,23.52314,0.76159096,9.165632,1.5553224,4.939692,3.704953,-10.541811,-1.2281274,-32.09719,44.333336,-0.08856099,-0.016727487,0.24266267,2.7334852,1.8433181,0.26874998,0.19303092,0.25125,0.35761142,-16.490986
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_n28.wav,0 days,0 days 00:00:03.857437642,25.444582,0.10655954,23.255968,25.950066,27.170748,3.9147797,36.88519,27.608994,25.157108,11.96638,0.18081653,0.7658394,0.02946789,0.16554844,0.30878538,0.2793175,2.9176083,1.6555741,2.7845,1.6737014,0.083805986,0.9984101,33.328133,0.5433593,16.110764,0.7822811,18.966055,0.7101694,2.5907657,5.9220686,0.027094113,1.1532862,1.4989587,0.7081523,5.3501883,0.41792184,-1.7826688,-2.8715713,30.527298,0.31844807,499.1941,0.3648728,1291.6367,0.12520108,-65.08863,-1.3987299,1546.4591,0.21158132,1071.0718,0.32202485,-79.11781,-1.0200108,2557.1726,0.13933282,904.19434,0.36441365,-83.2714,-0.9358152,-24.564617,-0.26397356,31.732718,0.23269771,0.010124895,3.6526392,-0.028335102,-0.65256447,0.11602902,0.7131414,42.12786,0.32381958,12.427502,1.0538247,20.785799,0.7485961,-0.41752893,-38.46088,-30.742336,42.078865,-0.07467263,-0.009670699,0.018011149,4.166667,1.8469657,0.35857144,0.24930924,0.14125,0.09892389,-40.95188
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_d08.wav,0 days,0 days 00:00:04.288662132,25.295118,0.09872182,23.379759,24.841743,27.228477,3.8487186,428.6517,397.21744,61.705894,86.38035,0.78997153,1.0078453,0.15062504,0.40977195,1.5632712,1.4126462,11.086297,7.946331,10.967259,2.9183095,0.6155135,1.3128468,31.159128,0.37461585,9.220459,1.3585228,15.980715,0.95711404,0.9368735,20.25335,0.050741542,1.9488833,1.2823435,0.87643874,5.6582885,0.52541655,2.481416,3.827164,22.414892,0.4553438,509.1353,0.3710822,1150.5272,0.15763748,-93.46067,-1.0186561,1503.6288,0.18721496,970.74915,0.33078122,-101.3763,-0.8676294,2624.4294,0.09406172,669.8637,0.5043539,-104.480606,-0.81171983,-22.708683,-0.3994064,32.57817,0.29322273,-0.057806164,-0.59793645,-0.035370383,-0.5228274,1.0910952,0.77481985,38.11535,0.2983736,6.3070073,2.4358597,17.01466,1.1798236,-9.886865,-2.0119843,-41.07466,55.86655,-0.12804596,-0.00883337,0.062806234,2.3419204,2.1327016,0.24555555,0.17192446,0.225,0.26057628,-20.490435
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_h05.wav,0 days,0 days 00:00:04.305351474,28.574387,0.22759287,25.352697,29.20762,33.52337,8.170671,218.12,138.52252,92.716606,52.56235,0.923532,0.9824532,0.107599854,0.6109619,1.5981565,1.4905566,16.527637,9.292874,13.770679,5.743481,0.98912334,1.1907195,24.606749,0.7544967,15.761314,0.95142746,21.293875,0.65800536,5.286106,2.7929754,0.08165058,2.1321456,1.6729904,0.9210437,5.7369747,0.7844517,5.4435735,2.728871,27.583878,0.5388245,481.45166,0.32378194,1183.6113,0.18633336,-100.55236,-0.91841763,1613.0907,0.14918709,832.3534,0.38898116,-106.21094,-0.7769694,2663.7607,0.098681144,875.5857,0.4263534,-108.38311,-0.7435751,-22.900434,-0.36435974,30.746012,0.30703655,-0.011316526,-3.7504835,-0.030838562,-0.4680118,1.666195,0.71561426,33.203655,0.4670989,14.434708,1.1042328,25.596453,0.5827884,2.607136,6.820862,-28.700153,41.166183,-0.089271225,-0.011768622,0.15593345,2.7972028,2.1226416,0.25333333,0.16,0.177,0.1992009,-16.444317
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_su08.wav,0 days,0 days 00:00:03.497891156,30.960869,0.24277021,24.529116,32.466522,37.02181,12.492693,857.8144,858.3646,79.30514,53.26885,0.17620057,0.87699544,0.03564639,0.1356124,0.29056615,0.25491977,4.0337253,2.2291696,2.983089,1.2194681,0.10541428,1.2598432,25.64091,0.6816221,15.728408,0.78344303,15.943258,0.7803539,-1.7102822,-11.188667,0.04159751,1.683407,1.6860292,0.7997732,5.2311087,0.9314317,12.061165,1.4348142,28.118526,0.47650942,515.00714,0.36326554,1298.871,0.1457565,-98.35019,-0.9653399,1557.7842,0.18726978,1036.5735,0.34478006,-98.62803,-0.85353625,2607.5793,0.11143354,807.12225,0.40534046,-101.28811,-0.80796826,-23.301876,-0.36668336,31.950937,0.3043417,0.015785454,3.2247171,-0.02357295,-0.6138422,0.17190483,0.83077866,33.16182,0.4941787,12.46251,1.1094106,15.314666,0.9971277,-8.554832,-2.4318986,-30.645283,42.410378,-0.07996898,-0.008717683,0.020269014,4.3103447,3.4985425,0.15333332,0.07898664,0.12,0.11739598,-39.517452
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_h11.wav,0 days,0 days 00:00:05.412857143,31.37237,0.18650942,28.09381,32.38705,35.0494,6.955591,206.40814,234.14944,73.72926,48.28979,1.2561318,0.87080604,0.24511391,0.876683,2.3487868,2.103673,23.003927,12.272276,19.963268,9.743528,1.5561295,1.0693787,26.48189,0.6908492,15.679313,1.0266571,17.634869,0.66058075,2.5073316,6.021465,0.043744855,2.179548,1.4565587,0.91270775,7.352255,0.52536553,6.1454973,1.4042784,30.589401,0.397896,521.95184,0.34327608,1291.526,0.16606906,-81.93913,-1.120583,1591.8494,0.1663046,949.79193,0.2775067,-90.59978,-0.8938548,2712.5542,0.099114604,873.7,0.6182888,-94.325775,-0.8257555,-24.210304,-0.35399407,33.447536,0.24407537,-0.030587267,-1.5284824,-0.030349012,-0.57791406,2.3234396,0.6999496,33.43784,0.504089,15.195828,1.1548249,17.371796,0.74757975,-2.6615124,-5.794624,-33.974197,45.965252,-0.123726204,-0.008926999,0.22144209,3.7037036,2.4299066,0.25384614,0.20155315,0.14666666,0.20729741,-15.481999
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_n17.wav,0 days,0 days 00:00:03.002811791,27.233252,0.17070392,23.54401,29.047478,30.534477,6.990467,161.52214,145.7214,50.001694,20.451056,0.63486594,0.83424145,0.15433517,0.44053403,1.1551023,1.0007671,9.690913,5.9641423,9.65976,4.700735,0.4816582,1.080633,32.753242,0.5273586,12.758399,0.9813421,15.734831,0.6642118,7.269304,1.8116076,0.03591653,1.9883584,0.9532097,1.0440153,6.8073697,0.49545226,0.58341235,6.4444027,32.040077,0.4337809,510.5123,0.32772553,1235.4669,0.115684375,-107.11929,-0.862812,1574.2836,0.16597483,1133.889,0.28742158,-116.738556,-0.7064488,2631.4788,0.13560036,988.13794,0.26710156,-120.54976,-0.6524678,-27.313744,-0.32263017,36.28333,0.2775847,-0.052424036,-0.5879251,-0.0407975,-0.29149184,0.83558714,0.58170813,46.33705,0.24043447,10.616779,1.4507273,12.661435,1.0599358,1.6090742,8.83682,-37.04344,49.531982,-0.12672187,-0.011876688,0.14346783,3.0100334,2.0408165,0.23666665,0.11785113,0.19857143,0.22099958,-23.113966
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_n03.wav,0 days,0 days 00:00:02.096303855,28.051592,0.07930351,25.554771,28.532545,29.897924,4.343153,27.728945,17.582567,28.792019,13.674464,0.5477516,0.90140986,0.1482451,0.24016446,1.0807947,0.9325496,5.2778497,3.141787,8.889522,5.303514,0.35811418,1.2799821,31.679155,0.4875548,14.477263,0.5850332,20.220343,0.66967887,5.9760985,2.5454087,0.018725533,0.9650181,0.88182443,1.0801419,8.812921,0.26931018,2.6391892,2.2969275,34.367172,0.2907482,538.99756,0.29776603,1287.8201,0.12548298,-112.78043,-0.8286893,1659.9691,0.17540862,1061.2324,0.3846796,-121.91426,-0.68232834,2809.9814,0.09125709,1034.0826,0.2809201,-125.69558,-0.6289388,-29.171858,-0.24482436,37.16563,0.21728484,-0.05712839,-0.5479371,-0.044587925,-0.3377987,0.7402738,0.5920999,45.22739,0.25037464,16.379187,0.65215313,23.095118,0.8237271,-4.596823,-3.666351,-40.259415,53.949867,-0.13189366,-0.008493939,0.037444867,2.4038463,0.9852217,0.465,0.195,0.35,0.22905603,-22.769344
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JK_a07.wav,0 days,0 days 00:00:02.788253968,31.381912,0.20165214,27.654842,31.807335,35.711353,8.056511,172.99812,105.07232,119.458626,98.98331,3.2072968,0.92155695,0.12891853,2.533244,6.6537113,6.5247927,39.310543,22.799154,38.2378,22.339054,4.554123,1.0942866,28.560516,0.35809195,6.0015283,2.7182548,15.039807,1.2866368,-15.567489,-1.4259803,0.048118588,2.271281,0.68655854,1.1490269,6.8989773,0.4798409,4.101441,2.629965,24.551811,0.54464924,526.6751,0.41953737,1221.4362,0.18721332,-62.4441,-1.4301329,1558.3895,0.21265528,925.6258,0.46162242,-68.567314,-1.1775897,2658.0618,0.11333891,822.33936,0.45561334,-72.17413,-1.0843129,-19.4632,-0.49212664,29.031572,0.4152118,0.019134087,2.5163488,-0.037893016,-0.45457342,6.3869166,0.75557894,31.701893,0.32505116,2.8117037,6.194998,11.125164,1.8172663,-23.402143,-0.86178064,-34.02208,43.72371,-0.10367857,-0.017516013,0.04314759,2.5270758,1.1029412,0.64666665,0.8226921,0.1775,0.16068214,-7.3757772
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JK_a13.wav,0 days,0 days 00:00:04.976780045,32.945824,0.23840821,27.512306,32.393745,37.47428,9.961975,585.0067,816.90924,93.699745,56.006504,2.485741,0.9140362,0.41214824,1.777927,4.2843995,3.8722513,47.134525,23.360954,40.10211,25.134125,3.7603562,1.0918126,26.017063,0.7510176,10.987197,1.4105203,15.467905,1.1623065,-14.04336,-1.2632135,0.075860746,1.5543035,1.9687423,0.8079517,5.5576887,0.8843439,7.688603,1.2490705,25.733404,0.53082347,570.10004,0.36713335,1202.6259,0.23602933,-59.58957,-1.4048377,1640.3698,0.18866126,940.5374,0.43275657,-63.31944,-1.1157272,2704.9595,0.11204659,785.1639,0.5132745,-62.85616,-1.1112152,-19.555864,-0.5962935,27.273535,0.44698167,0.005713191,8.146506,-0.0311108,-0.60701203,4.6758404,0.8888202,29.144518,0.65992683,9.043666,1.8462074,16.57436,1.1620857,-17.600101,-0.98383546,-26.927351,37.15932,-0.07619291,-0.0155649055,0.5337839,3.6290321,1.629328,0.47625,0.31140557,0.114999995,0.10920165,-9.205383
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_sa06.wav,0 days,0 days 00:00:04.129977324,32.917084,0.070108116,32.092422,33.493557,34.399536,2.3071136,344.3904,247.58543,34.691177,25.601871,0.72507787,0.9372183,0.14840023,0.38771904,1.4624453,1.3140451,14.190058,8.4930525,8.297277,3.2899137,0.6815529,1.5310049,31.499025,0.46022728,15.512413,0.6184994,15.2973385,0.8456632,11.032314,1.1194097,0.02571976,2.3750825,1.0678321,0.9763295,10.692163,0.1911868,11.340565,0.8686373,35.411022,0.34250152,520.1959,0.41796097,1286.7635,0.15303212,-94.73353,-1.0078447,1589.5288,0.17190365,1016.0013,0.22331327,-104.684845,-0.7979885,2685.5552,0.12819727,896.43054,0.3611796,-109.3025,-0.72844654,-28.35709,-0.2438788,37.253677,0.21420847,-0.04019839,-1.193017,-0.029002737,-0.5950869,1.1866716,0.9949511,40.207726,0.3332393,16.81475,0.7053465,14.506914,1.1443038,7.5666447,2.0460148,-40.671085,54.95169,-0.13390894,-0.0079417275,0.057488784,2.919708,1.4778326,0.3683333,0.19641933,0.24571428,0.23101373,-19.40173
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_sa12.wav,0 days,0 days 00:00:05.377369615,31.78313,0.06450479,30.789196,31.7223,32.750626,1.9614296,267.63132,376.47226,30.428396,35.411236,0.7242708,0.88854295,0.15264036,0.5075071,1.2708343,1.118194,10.80206,6.1852837,8.939462,4.6909437,0.5720902,1.1886812,30.13603,0.52880293,15.560805,0.72929245,19.121662,0.6226435,10.6731415,0.91196585,0.021400398,1.6511534,1.344872,1.1067075,10.000158,0.19337012,7.9130173,1.0726004,35.166313,0.3800795,551.7122,0.37952328,1262.5579,0.13414373,-99.06406,-0.95350856,1671.6786,0.14582033,1043.2847,0.3721501,-109.00772,-0.7638466,2692.392,0.115007214,1000.0939,0.35938707,-112.937996,-0.70478827,-27.973475,-0.25113213,36.93289,0.23178214,-0.03890661,-1.0149279,-0.03229103,-0.5072587,0.9754314,0.7228605,40.72864,0.3006317,15.067329,0.78183085,18.753359,0.78533477,9.99059,1.1740233,-37.173412,49.641167,-0.119955465,-0.0109804515,0.12101548,3.3582091,2.071563,0.24727271,0.15196237,0.19666666,0.23837411,-20.41378
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_h12.wav,0 days,0 days 00:00:04.850204082,30.047874,0.24663346,24.182892,29.624897,33.97431,9.79142,685.5396,1069.8586,82.87797,64.90025,0.19829199,0.9329274,0.029984877,0.13966146,0.3176788,0.28769392,4.132991,2.1830125,3.4784493,2.1502876,0.11541761,1.200853,28.662605,0.6231636,12.262981,1.0596023,19.09897,0.826078,4.38272,3.528386,0.05217815,1.4287853,1.8135612,0.60414106,5.1343412,0.7010645,5.7939386,2.7056754,26.926243,0.45127797,499.02557,0.3889243,1258.6647,0.178642,-77.82772,-1.1554453,1529.2179,0.16773883,981.73303,0.31257433,-85.636856,-0.93716335,2546.1794,0.12248183,913.3484,0.36664385,-87.780396,-0.8821219,-20.469852,-0.38864678,29.231167,0.2898534,0.010027181,4.4924183,-0.023824142,-0.641023,0.16448735,0.8825047,34.438324,0.52165675,8.063552,1.668182,18.79395,0.919157,-0.049172144,-329.84512,-30.906929,42.65333,-0.07045784,-0.009766922,0.026423112,4.1322317,3.3402922,0.1875,0.12631805,0.096,0.114879645,-39.14265
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_a08.wav,0 days,0 days 00:00:03.472970522,36.13449,0.2428788,31.712776,34.638805,36.353546,4.64077,245.82387,219.84483,106.20606,80.51913,1.4930259,1.0859989,0.09702367,0.9572507,2.809932,2.7129083,31.760798,17.15928,25.099497,10.362044,1.9067925,1.2609774,26.357273,0.7951718,12.734325,0.98795265,10.916902,1.4803009,-3.0074196,-5.5346084,0.05540032,1.6962626,1.4000874,0.6419704,6.6367292,0.78836906,5.3651505,2.257166,28.722666,0.76531374,685.2063,0.34906372,1246.4288,0.22006153,-88.87338,-1.06143,1723.016,0.18457077,1009.5303,0.27218348,-91.99708,-0.91488403,2801.0789,0.12925105,1068.8069,0.47282282,-91.70937,-0.9074223,-22.730898,-0.5340809,32.56766,0.4292075,0.008228778,7.823116,-0.03553161,-0.6261362,3.018281,0.825032,29.706284,0.8240827,10.507504,1.4517244,6.6228,2.7762377,-10.607681,-1.6318744,-34.164227,46.45027,-0.0930711,-0.014608239,0.17598006,2.8901734,1.7595309,0.345,0.3079908,0.19999999,0.19209373,-11.5477295
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_h06.wav,0 days,0 days 00:00:03.085691610,28.431614,0.21995619,24.716793,27.86958,30.619432,5.9026394,74.98576,52.845085,57.49308,40.410713,0.21624905,0.8567873,0.042119075,0.15703566,0.41542867,0.37330958,3.342613,1.1062046,2.9025443,1.0178658,0.105419435,1.0199553,33.1969,0.5154049,15.437961,0.7041774,20.461443,0.8352551,3.1211722,5.497786,0.03757636,1.0319325,1.4959394,0.74659735,6.842253,0.39883757,1.2539599,7.6275506,29.064987,0.4342208,506.61847,0.40568066,1279.2513,0.16169992,-67.66044,-1.3383327,1551.4344,0.2025694,1082.7506,0.37795544,-80.128746,-0.989408,2604.7195,0.113583535,991.72144,0.46491057,-82.31468,-0.9402381,-26.78169,-0.33404824,35.722317,0.26442158,-0.025973488,-1.6727629,-0.03308899,-0.5054673,0.14741148,0.7159554,40.758022,0.36331993,13.696382,0.91830677,21.216602,0.8969287,-2.311101,-7.7909217,-37.776836,50.35596,-0.10761348,-0.004653761,0.018248865,3.583062,1.6556292,0.406,0.36973503,0.174,0.12158947,-37.84913
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_f09.wav,0 days,0 days 00:00:03.357233560,29.99827,0.18426263,25.616737,29.470398,35.004272,9.387535,484.8424,792.31396,164.022,150.03403,0.19173053,0.940102,0.028897502,0.1307614,0.34203053,0.31313303,4.1051116,2.1632268,3.5513387,2.0196452,0.11318106,1.2616922,28.913446,0.5581161,13.026757,0.72333294,18.248293,0.6493583,2.5531282,6.4264913,0.044250295,1.511043,1.8286375,0.7715778,5.69971,0.64792204,7.5109816,2.1018221,28.5744,0.38044128,505.20844,0.3721647,1304.8406,0.1405459,-92.991196,-1.0419096,1504.3018,0.15847798,1023.04987,0.2991519,-97.62036,-0.87981266,2573.8816,0.09705047,857.39233,0.4197046,-101.540855,-0.81181896,-22.24353,-0.27221859,31.67531,0.24282366,0.021401081,1.8516017,-0.024843449,-0.6581814,0.19091511,0.77931064,38.21553,0.37076193,8.753137,1.0809337,17.547909,0.7850625,-4.0889626,-4.280716,-31.798388,43.901234,-0.07366856,-0.007924114,0.012465402,3.8922157,2.1276596,0.26,0.17012599,0.18714285,0.15507732,-38.63756
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_f08.wav,0 days,0 days 00:00:03.931133787,30.242733,0.21842791,25.591211,29.232273,34.464275,8.873064,683.4681,1258.9637,136.64574,67.71581,0.18469581,0.91084385,0.029243153,0.16163094,0.2793232,0.25008005,3.3789656,2.0777664,3.82686,2.1050408,0.09774161,1.3289298,21.348255,0.982118,17.356918,0.59763575,21.362457,0.75562835,1.4280918,11.853218,0.045871217,1.4502767,1.5927314,0.7400846,5.7320642,0.60606027,4.9272327,2.9747303,28.333532,0.5774186,524.3719,0.39013636,1254.3011,0.19601329,-105.93705,-0.88047993,1569.7424,0.21243723,976.87915,0.4276715,-109.76627,-0.7563758,2624.18,0.12199338,909.0349,0.54945695,-111.58115,-0.7209103,-21.783657,-0.4222974,30.36513,0.34628227,0.0032629287,14.860003,-0.029859705,-0.53569275,0.16657107,0.8920716,31.997786,0.65155447,14.547139,0.7688015,21.675936,0.9144057,-2.8902595,-6.288372,-24.998997,35.34398,-0.06811331,-0.008858287,0.025685783,4.0816326,2.8423774,0.17181818,0.057653856,0.15454544,0.16199684,-39.85503
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_h07.wav,0 days,0 days 00:00:02.942879819,29.46511,0.22587712,24.893995,28.899183,32.68433,7.7903347,303.433,332.1036,67.33711,43.62653,0.21901308,0.8946302,0.028744359,0.17234808,0.352498,0.32375363,3.4494512,1.8155429,3.3053513,2.0383468,0.11852734,1.2219417,28.172903,0.6884124,16.062405,0.6211372,18.63595,0.7655146,0.08696021,233.53084,0.042977553,1.7220103,1.5991312,0.81827056,5.9037,0.567208,5.62861,1.7706145,31.785604,0.42247722,512.5231,0.36241007,1255.9762,0.17520058,-77.61359,-1.2014408,1566.7894,0.18588209,976.3935,0.3439483,-85.59046,-0.94689393,2604.2695,0.112320244,868.70886,0.4317307,-88.84917,-0.8805302,-24.02084,-0.32319447,33.284203,0.2689037,0.0144815445,3.3050346,-0.028512148,-0.5934616,0.17496312,0.880683,36.613567,0.47941792,13.993846,0.8090861,17.983898,0.8771022,-5.9583406,-3.646393,-28.864092,40.560005,-0.07443591,-0.0077449256,0.019950103,4.0955634,2.4305556,0.25714284,0.2614637,0.15166667,0.13801168,-36.86297
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_h13.wav,0 days,0 days 00:00:02.318117914,30.729355,0.17219853,27.356865,32.022076,35.211327,7.8544617,76.49266,64.36565,86.22945,61.440517,0.21791992,1.0525509,0.028222669,0.11123669,0.38209438,0.3538717,3.3765101,2.12493,3.8632128,2.4686964,0.117910795,1.2764021,26.96196,0.6332845,8.1468,1.4035443,19.782337,0.85646534,3.7706518,4.40782,0.045812603,1.5704682,1.3752223,0.7701601,5.8539467,0.782275,3.097048,5.1289377,23.211098,0.6616093,478.25473,0.38986176,1295.1705,0.15390396,-109.225945,-0.8957481,1493.4905,0.1676496,947.41174,0.3241348,-111.64345,-0.7911951,2493.2417,0.11791971,876.38434,0.3454536,-113.99764,-0.7504068,-19.909594,-0.23402426,28.98095,0.21520022,0.03743852,0.93371797,-0.02999975,-0.45522338,0.2323891,0.62853074,40.78362,0.23120117,2.1356823,3.5133934,17.499563,1.1452163,-4.1830206,-4.5029373,-27.371748,39.012825,-0.079434685,-0.005821636,0.011046602,3.0434783,1.7777778,0.26749998,0.109857865,0.26999998,0.18881208,-37.465427
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_a09.wav,0 days,0 days 00:00:04.025464853,28.422567,0.10732044,25.50705,28.807072,31.009956,5.502907,154.15158,195.45422,41.24853,21.384205,1.1795679,1.0949335,0.10133623,0.6771652,2.0310624,1.9297261,31.760427,20.293253,22.392315,10.527367,1.4038721,1.3515782,32.930096,0.53772813,13.475971,1.0896231,15.5258465,0.94993377,6.686308,1.9599755,0.045887206,2.255025,1.7805251,0.7820718,6.129801,0.4916107,5.2920065,1.2766086,29.946028,0.4125816,525.66187,0.3280033,1314.4498,0.1937566,-76.569374,-1.1878991,1585.2947,0.14617078,1005.8383,0.26173785,-86.55563,-0.9522207,2622.9863,0.106815524,941.47705,0.3541364,-90.416145,-0.88187414,-23.37461,-0.3837035,32.150547,0.34804726,-0.017858831,-2.207499,-0.036823865,-0.3346451,2.1196113,0.9577781,41.609493,0.27287725,10.220971,1.6068904,15.300161,1.1707398,6.6733403,2.2761648,-32.63481,44.715324,-0.10408199,-0.015250604,0.116021976,3.2418954,1.0101011,0.64,0.47138095,0.262,0.23155127,-16.570898
