filename,label,text
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav,neutral, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-01-16.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,neutral, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-01-16.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-02-16.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-01-16.wav,fear, Dogs are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-01-16.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-02-16.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-02-16.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-01-16.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-02-16.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav,neutral, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-01-16.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-02-16.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-01-16.wav,fear, Kids are talking by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-01-16.wav,fear, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-02-16.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-02-16.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-02-16.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-02-16.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-01-16.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-01-16.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-02-16.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-02-16.wav,fear, Dogs are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-01-16.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-01-16.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-02-16.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-01-16.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,neutral, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-02-16.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-02-16.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-02-11.wav,neutral, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-01-11.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav,fear, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-01-11.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav,fear, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-01-11.wav,neutral, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-01-11.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav,fear, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,angry, Kids are talking by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav,neutral, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav,happy, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav,neutral, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,fear, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,angry, Dogs are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav,happy, Kids are talking by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,happy, Talks are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav,neutral, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav,angry, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,angry, Dogs are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,fear, Dogs are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,disgust, Kids are talking by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,surprise, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,angry, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,fear, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,fear, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,angry, Kids are talking by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,sad, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,sad, Dogs are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,disgust, Doctor is sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,surprise, Dogs are sitting by the door?
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,surprise, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,happy, Does are sitting by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,happy, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,neutral, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,sad, Kids are talking by the door!
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,disgust, Kids are talking by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,disgust, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,sad, Dogs are sitting by the door.
/Users/krazmic/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,fear, Dogs are sitting by the door!
