F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
32.27815,0.19350855,28.212692,33.57362,36.653473,8.440781,165.12044,135.53311,105.45865,60.670338,0.3569869,0.8775147,0.113658056,0.21507244,0.620009,0.50635093,4.7877226,4.5047665,3.973328,2.0491877,0.06467014,1.9285855,0.8265748,0.84228116,7.213502,0.5553133,7.66418,0.90938956,21.312141,0.68194115,573.61316,0.4284972,1281.5071,0.22813584,-56.673626,-1.4165324,1644.3768,0.17290053,-62.269863,-1.1538846,2733.9602,0.13886935,-62.656357,-1.1507108,-15.101755,-0.6321139,24.894041,0.5328495,0.070420906,0.78125143,-0.026664022,-0.48177558,-0.60990816,11.546197,0.0334608,-0.0048843003,1.6877638,1.2931035,0.5933333,0.2548638,0.1175,0.09202581
35.82643,0.1890341,31.266756,35.097076,38.86352,7.5967655,153.76779,205.58673,90.120285,68.70263,0.3931531,0.7951728,0.13602333,0.32723883,0.60386765,0.4678443,4.614222,4.91468,4.252956,2.42219,0.019585492,1.1299331,0.66782707,0.9337132,7.652608,0.6874894,7.6757493,1.2150203,19.431532,0.891693,528.99506,0.65337324,1138.6162,0.25328016,-103.69775,-0.9129905,1567.4802,0.31032214,-89.11857,-0.98034847,2671.2107,0.17990041,-90.37073,-0.9551253,-11.864575,-0.9423136,21.536562,0.6752999,0.08647642,0.6328096,-0.02754693,-0.6527873,-4.9926934,13.544123,6.812848e-05,-0.019198878,2.4096386,1.6806724,0.355,0.41572225,0.22,0.0717635
34.999207,0.19727758,31.827194,36.550533,40.181416,8.354221,143.3954,74.195045,79.651764,42.170345,0.4739424,0.9400931,0.11546706,0.260347,0.8760183,0.7605512,4.259931,2.8507593,5.7487683,2.4174201,0.02637223,1.4658314,0.81066036,0.84102446,6.9297395,0.7300703,5.372328,1.5998183,15.149936,0.9928415,588.2765,0.6184025,1182.101,0.27805606,-111.95173,-0.83061975,1575.001,0.25724807,-92.37775,-0.98403543,2731.6948,0.15287174,-95.24409,-0.93224776,-9.439486,-0.8714333,20.462845,0.5038793,0.10205388,0.44683748,-0.019039797,-0.9824936,-1.6149783,11.009945,-0.014473866,8.3727624e-05,2.469136,1.6806724,0.33249998,0.39983588,0.2375,0.08073877
33.83175,0.1678214,31.203299,33.90858,37.014256,5.810957,161.2837,134.88835,28.88775,64.540276,0.3399922,1.0095726,0.051012546,0.26476797,0.5638705,0.5128579,4.108646,1.778778,3.5992482,2.0812008,0.042341743,1.6023351,0.73411894,0.82121867,6.823214,0.82392716,3.2942593,4.298959,16.78524,0.9279805,548.06604,0.42426038,1199.3188,0.286918,-99.72525,-0.9677587,1626.2297,0.17790915,-98.43997,-0.9042492,2779.006,0.14531974,-97.77269,-0.9175513,-11.172295,-0.8357433,19.401424,0.6117139,0.09476242,0.3968285,-0.028405802,-0.5445136,-9.06447,17.628513,-0.036347177,-0.009136055,1.9157089,0.78125,0.715,0.465,0.35999998,0.086023256
32.527107,0.2326557,29.773205,33.910572,37.281277,7.508072,129.49808,86.37814,2.667202,66.509964,0.37324268,0.7714603,0.095948,0.33294183,0.6467559,0.5508079,5.4474883,3.8362906,2.5380287,1.7660966,0.04179977,1.8764005,1.1671147,1.0907311,4.73217,1.531243,1.0032544,13.391173,20.036901,0.79439646,534.21985,0.521126,1247.8678,0.17916927,-90.13562,-1.0361657,1529.5029,0.25102237,-84.15004,-1.0574408,2694.0503,0.14494924,-89.951515,-0.9352216,-14.020944,-0.78775793,26.509623,0.41800648,0.0699773,0.8858617,-0.027199691,-0.6385289,-2.9719124,12.61955,0.01409686,-0.008907835,2.3255816,1.1857708,0.52,0.33506218,0.29666665,0.102089286
34.190495,0.2288808,30.455929,33.868973,40.402073,9.946144,500.18158,744.5566,-26.002682,90.89696,0.46969962,0.797826,0.15608768,0.3388429,0.7841855,0.62809783,6.274332,5.329403,4.834028,3.1594574,0.058726236,1.6673577,0.8627143,1.0441455,5.698416,1.1683424,2.864942,3.1260815,18.168184,0.805582,524.70624,0.5186841,1247.4553,0.21840233,-82.77782,-1.127276,1495.9142,0.24360886,-73.379616,-1.1614932,2622.545,0.15061434,-78.34891,-1.0395341,-12.950352,-0.7069784,24.97549,0.4013854,0.08965775,0.5588582,-0.027780853,-0.58818597,-1.8308635,9.367963,-0.0063261874,-0.008631678,3.2388663,2.0661159,0.318,0.37912527,0.175,0.10712143
34.30966,0.19631866,30.370754,33.699593,39.11246,8.741707,98.15877,78.0137,144.4696,132.50406,0.44465452,0.9433917,0.11271456,0.27441543,0.7484152,0.6357006,6.5541406,5.6702714,4.2499456,2.6018379,0.047293637,1.9129391,0.8842013,0.97695917,6.6217213,0.9130071,5.161743,1.5762695,18.79094,0.73901755,591.0282,0.48948866,1203.2781,0.21615304,-83.34863,-1.0982094,1623.4264,0.246037,-81.50297,-1.0664116,2830.7444,0.15457226,-84.88405,-0.99189144,-13.58697,-0.81709146,24.941162,0.42820823,0.094150595,0.4611421,-0.022484468,-0.77922726,-2.1732843,10.501714,-0.013735876,-0.002683589,2.1186442,1.2987013,0.48999998,0.39293766,0.1925,0.06299801
35.141056,0.166046,31.019278,34.875217,38.159275,7.1399975,149.57222,133.21567,126.02696,83.77269,0.44992802,0.85393876,0.11316382,0.36122584,0.7102468,0.597083,5.1212316,3.8363302,5.0119247,2.4667845,0.032656148,1.5481639,0.9314216,1.0228561,6.5315137,0.8575388,6.016734,1.3273278,15.353162,1.0069088,637.7905,0.66657966,1090.6392,0.27673703,-104.86651,-0.89728934,1683.7665,0.22096527,-92.65504,-0.94010353,2757.4204,0.1594614,-91.703674,-0.9551656,-10.840902,-0.977093,19.497087,0.60274214,0.0852036,0.42916244,-0.02500277,-0.74226296,-2.105923,11.950512,0.027350027,-0.009380754,2.3346305,1.5873016,0.36499998,0.35535192,0.19399999,0.14051335
34.69042,0.24768953,28.507856,35.418526,40.857265,12.349409,62.626358,41.766037,-0.7139549,50.13404,0.48532262,0.83482254,0.15863156,0.33347884,0.7493601,0.5907285,4.379319,4.039474,4.4808755,2.0494828,0.02911639,1.8145708,0.7932688,0.92582613,7.425384,0.81048,5.559219,1.366423,20.17715,0.55893284,652.28577,0.46882215,1256.7332,0.23012777,-90.445885,-1.0016704,1650.0312,0.25549978,-83.08331,-1.0148958,2811.5664,0.12495611,-85.556625,-0.9656193,-14.649085,-0.5024498,23.774357,0.33839202,0.08549414,0.7949349,-0.0303194,-0.6257676,-3.4896736,12.450996,-0.0037360091,-0.006779208,1.7621145,2.3041477,0.26999998,0.33304653,0.144,0.09769339
33.850697,0.1758419,30.58664,34.019814,37.656548,7.069908,87.05137,54.78091,44.933475,29.182953,0.44641632,0.8389146,0.09179607,0.34451187,0.8077739,0.7159778,4.422007,3.6523595,5.7566314,2.5378423,0.027696198,1.381827,0.84014887,0.81378406,6.463014,0.8247978,6.377228,1.2899121,19.88507,0.6736978,540.91473,0.44909924,1161.6353,0.2088274,-93.013176,-1.0078545,1608.7776,0.15316662,-80.766884,-1.0508298,2831.4646,0.16617739,-84.02144,-0.980332,-9.994763,-0.986811,21.077806,0.514859,0.10020018,0.43013802,-0.01910512,-0.98214173,-3.4398131,15.896536,0.0009899035,-0.0006227749,2.4590163,2.0920503,0.304,0.31372598,0.185,0.07017834
32.46167,0.20581837,25.793945,33.635826,36.818516,11.02457,427.23846,712.1539,38.06059,13.795889,0.41528952,0.7812408,0.14031857,0.32083988,0.67553073,0.53521216,4.0137258,3.177488,3.2931018,1.5924623,0.023051938,1.6107329,0.7869374,1.0226231,6.749781,0.7594232,3.8859966,1.5707107,13.944324,0.87272984,507.50607,0.5470491,1170.8988,0.2848118,-74.09613,-1.238403,1487.6105,0.18871526,-68.8981,-1.1869638,2547.4958,0.16949764,-69.74751,-1.163023,-9.239429,-0.84320754,20.670256,0.49493483,0.09487259,0.35774338,-0.023576505,-0.7822765,-3.0273137,11.997676,-0.010853056,-0.0049881283,2.008032,2.0576134,0.33400002,0.3469063,0.16,0.15083103
32.849964,0.20203511,30.45861,33.465916,37.195774,6.7371635,176.03726,160.0619,65.134026,41.12183,0.36769363,0.7830812,0.11577301,0.2707848,0.62034297,0.50456995,4.208421,3.2913952,2.9025183,1.0874478,0.03408426,1.7264204,1.034778,1.0563093,6.925208,0.79863155,4.3506885,1.8344042,19.551144,0.70930374,510.29706,0.4822902,1179.0465,0.21251363,-65.43589,-1.3170602,1531.9014,0.2199066,-63.50608,-1.2139474,2589.6765,0.16832969,-66.60949,-1.1335244,-13.409428,-0.7412059,24.715412,0.47924098,0.07741632,0.58291453,-0.025993789,-0.5534443,-3.2652204,12.252379,0.024312785,-0.014110248,2.1008403,1.7167382,0.42749998,0.34039497,0.106,0.079649225
32.6288,0.22345263,24.756887,33.077618,38.927315,14.170427,131.19434,102.93737,44.933826,22.955553,0.40876454,0.77380526,0.10553007,0.33904132,0.68372947,0.5781994,5.8302054,4.5001416,4.632313,3.8288686,0.051741604,1.6227428,0.9436313,0.96176666,6.4041643,0.8206259,6.681877,1.1789812,19.890055,0.7194073,501.62366,0.41135138,1260.6046,0.13443778,-60.45799,-1.4625158,1508.9702,0.22818574,-65.26059,-1.2090381,2416.865,0.19490066,-66.81784,-1.17003,-13.259319,-0.6949072,27.859592,0.35279077,0.08359083,0.56956303,-0.02286658,-0.7210782,-5.554475,14.977997,-0.03035748,-0.0033079833,2.2421525,1.3761468,0.52666664,0.30912063,0.1325,0.10256096
33.527054,0.19456764,31.91543,33.117,37.555557,5.640127,56.26616,27.385674,162.52046,111.261566,0.3457139,0.90274966,0.091830865,0.19646783,0.61524355,0.5234127,4.5505457,2.8712525,3.8607514,2.413901,0.042566642,1.7277385,0.9682106,0.9351611,7.1931057,0.7014964,8.683607,0.8223621,20.719902,0.65434,581.9826,0.54850787,1204.0641,0.23390071,-87.77121,-1.0438513,1695.5751,0.20961308,-83.38417,-0.9751187,2772.6067,0.17807867,-82.14799,-1.0004691,-14.553943,-0.6990826,23.318602,0.5452859,0.09162147,0.49991167,-0.025559828,-0.7103107,-2.009421,8.692153,0.00094605406,-0.008445316,2.6923077,1.1764706,0.5533333,0.3968487,0.15799999,0.12639621
33.179535,0.16213776,30.584663,33.022335,36.522816,5.9381523,42.12009,17.937422,48.133038,42.51976,0.34153298,0.89265203,0.10695204,0.20673072,0.5354103,0.42845824,5.1427274,3.331393,3.1815197,2.1275601,0.02381994,1.4197849,0.7528326,0.92272025,8.002072,0.566012,6.701029,2.2338161,20.899302,0.75136405,475.34567,0.47853944,1172.3141,0.19113308,-58.962433,-1.4409361,1529.7413,0.1900601,-62.158394,-1.1608627,2634.511,0.13933781,-63.84243,-1.1208802,-15.946995,-0.6658446,25.677214,0.45610443,0.085224554,0.5647626,-0.023981271,-0.6436095,-3.7471144,12.45875,-0.008227015,-0.0065470412,2.3809524,1.2145749,0.6333333,0.341207,0.125,0.11146748
34.378906,0.15386936,31.00136,33.54187,38.407726,7.4063663,212.18213,270.91608,13.3691435,17.885635,0.42901975,0.9010891,0.1101678,0.22140528,0.78745145,0.67728364,5.8532257,4.8084154,5.715409,3.3003628,0.018268498,1.6623305,0.70331395,0.82582736,8.140926,0.4549662,6.1736937,1.3199846,16.63179,0.90295357,625.33014,0.5605275,1141.9763,0.29256436,-100.26024,-0.93706995,1653.2736,0.22195484,-93.14533,-0.9597434,2712.6353,0.18418258,-94.58289,-0.93409973,-11.7923765,-0.8713131,22.289139,0.5255409,0.08465206,0.49121118,-0.021748092,-0.7350369,-0.21575321,7.36475,-0.0027366746,-0.003771079,2.2988508,0.78125,0.75,0.32,0.33666667,0.2468918
33.61091,0.16429695,30.003675,34.922184,37.27815,7.274473,94.188866,95.6237,85.31348,56.06502,0.41794172,0.86374974,0.11282009,0.29995382,0.68112564,0.56830555,4.4687247,3.2876043,3.600064,1.2934831,0.03849222,1.7568941,0.7613586,0.7361866,5.729653,0.8403885,5.0435085,2.7015061,15.051773,0.9100863,532.5525,0.37935036,1160.3475,0.2557462,-108.72657,-0.884501,1602.2863,0.14434676,-98.18,-0.9058653,2760.8271,0.13719904,-98.811325,-0.895586,-9.224561,-1.1125345,20.954365,0.51852536,0.08651318,0.5248004,-0.018903885,-1.132236,-2.2349498,13.219427,0.0140764825,-0.005738225,1.9455253,1.5873016,0.3425,0.32683134,0.2625,0.16588776
34.604473,0.25243646,30.213314,33.176502,37.07776,6.8644447,288.84506,295.89575,55.92843,46.532722,0.5061269,0.71829814,0.1471673,0.47372472,0.8204684,0.6733011,5.235417,4.0744224,3.2816024,1.8114257,0.03826587,1.5208973,1.1163816,0.88818353,3.1626883,2.0388522,3.4274712,2.4528058,13.314342,1.2554892,623.0023,0.6859719,1130.4285,0.2623491,-77.9365,-1.1788945,1613.7542,0.31537566,-70.018585,-1.2198279,2867.1501,0.16482371,-72.57186,-1.1554586,-6.2985415,-2.0067313,16.45914,0.88482004,0.0822436,0.48618945,-0.023555927,-0.77623284,0.2676754,8.657986,0.0042003277,-0.014837598,2.0491803,1.6736403,0.405,0.385908,0.136,0.07391887
33.18464,0.1833934,30.840286,33.12692,36.28168,5.441395,103.663704,92.83484,-79.657745,125.99117,0.33604097,0.97953945,0.079087995,0.16843298,0.56590337,0.48681536,4.869088,3.8736715,2.8606255,1.8710946,0.051369846,1.7714607,1.2072212,0.70183885,6.233828,0.87917227,7.651986,1.8901594,22.672037,0.75260085,581.3377,0.5740684,1234.1523,0.21686538,-96.690384,-0.95574546,1674.59,0.18402311,-90.82191,-0.9205058,2896.9504,0.14884306,-91.31278,-0.91030806,-16.828407,-0.67861664,26.97555,0.4832923,0.076581836,0.80925226,-0.032605264,-0.50515467,-1.4444484,8.567802,0.014347411,-0.01364669,1.5037595,1.5325671,0.39749998,0.19651653,0.22999999,0.13322912
32.248695,0.21329801,29.58815,33.102055,36.824905,7.2367554,139.18416,107.42249,83.27767,55.4417,0.3396371,0.78248745,0.10175183,0.3171053,0.5366299,0.43487808,3.701176,2.6323779,3.271543,2.117217,0.030424649,1.9159615,0.7452099,0.98759466,7.59131,0.69011724,7.873267,0.9873965,18.093563,0.6698535,444.9058,0.3597116,1205.0231,0.23692147,-78.85998,-1.1700929,1576.145,0.17957895,-83.84121,-0.97514325,2609.0225,0.1516186,-81.867805,-1.0155638,-11.989041,-0.69500935,20.863111,0.543702,0.08401283,0.44175172,-0.028604917,-0.4510163,1.0329005,5.4817986,-0.0052848407,-0.007645789,1.8181819,1.858736,0.344,0.38582897,0.21,0.17564169
34.237843,0.13802968,30.384474,34.1618,38.69231,8.307837,40.639423,24.712206,71.55316,43.473495,0.35335833,0.8847402,0.10934598,0.1902377,0.6594312,0.55008525,4.973668,4.085828,2.8173292,1.5957155,0.019877987,1.5208657,0.8451137,0.8423282,7.5916147,0.5862334,6.416225,1.3197623,16.525078,0.7373844,509.79837,0.41129723,1203.6595,0.22808076,-106.58254,-0.898677,1640.0173,0.18052927,-101.18483,-0.86974627,2662.7302,0.16447304,-98.549095,-0.9174189,-10.82577,-0.7084412,19.486456,0.4621102,0.09859825,0.3874137,-0.029117068,-0.47846273,-3.2474313,9.241536,0.003311853,-0.010896545,1.4814814,1.1320755,0.48,0.44728813,0.285,0.074999996
