F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
42.6498,0.14710902,38.857433,42.76453,47.519432,8.661999,212.641,150.8426,46.70235,49.026474,0.81764776,0.9804212,0.16537216,0.572773,1.2686348,1.1032627,22.135677,10.92871,20.139715,10.816812,0.032814972,1.6687375,1.4361686,0.87489885,8.531067,0.5208617,9.804966,0.78018695,12.035808,0.91648936,800.64526,0.32574108,1330.7288,0.23324315,-86.27144,-0.9347926,1765.7692,0.12458296,-72.49325,-1.014146,2783.0635,0.08202205,-73.1119,-0.9850871,-10.676522,-1.1566701,18.246128,0.7432755,0.05627529,0.7869405,-0.0047635334,-2.7140772,-8.134394,17.038935,0.008737953,0.012653513,4.743083,5.2419353,0.12615384,0.10118821,0.04909091,0.020650575
34.351673,0.011124167,34.163185,34.341373,34.586025,0.42284012,15.027536,9.570069,6.1443677,2.2412188,0.5527555,0.7202407,0.14483216,0.492087,1.0047572,0.85992503,3.8755813,1.8470224,4.003688,1.4656976,0.005658373,1.3802571,0.5971914,0.8488827,11.198075,0.22212118,5.278863,1.2809889,17.51499,0.7421708,467.24152,0.5206424,1068.6097,0.23241422,-52.034435,-1.6109405,1534.0806,0.19832887,-58.88738,-1.281079,2595.6855,0.15147246,-60.03059,-1.25008,-11.712098,-0.79160744,19.583233,0.6421219,0.074730285,0.5114567,-0.025202505,-0.42350513,-4.1127114,11.908966,-0.059714846,-0.0039017082,2.0100503,1.0362694,0.74,0.34,0.205,0.005
40.25985,0.13098647,36.203457,39.364853,43.98586,7.782402,110.19934,67.28518,19.85365,0.7880058,0.9370583,1.0322416,0.19894436,0.35429564,2.1006587,1.9017143,12.613915,8.768682,7.0604835,4.8316054,0.021626458,2.1884995,0.7506383,0.81067395,10.673266,0.37341928,13.235683,0.5619472,16.345728,0.8909646,683.45953,0.5732714,987.0796,0.33655235,-92.19738,-0.9620967,1791.454,0.24103278,-69.315,-1.1490248,3002.4768,0.16401939,-68.70155,-1.1408998,-9.606713,-1.1377459,16.306183,0.83722305,0.082770064,0.62560695,-0.024977902,-0.3870689,0.14830363,7.4321504,-0.028324617,-0.00066461554,2.415459,1.980198,0.3575,0.37995887,0.122499995,0.085256964
36.891323,0.1554009,31.244068,36.177193,43.18832,11.944252,52.302376,32.049217,140.44914,139.01172,0.2526758,0.76717126,0.0834514,0.21613605,0.4074907,0.3240393,2.8475218,1.6556989,2.0731542,1.154206,0.022211945,1.1479542,0.8069655,0.6914383,8.787908,0.40697068,9.492403,0.9460666,27.461176,0.519499,565.0734,0.3821686,1282.7102,0.21153356,-98.93353,-0.903646,1570.988,0.19960687,-88.608284,-0.94786966,2640.09,0.120931774,-95.78646,-0.81646305,-16.653763,-0.6595525,32.274643,0.36851224,0.033740997,1.4855933,-0.019712225,-0.94463396,-13.062375,23.694235,-0.06582557,-0.0013274085,2.0512822,1.5789474,0.39,0.4245782,0.16499999,0.08558621
25.404333,0.22863041,19.860783,25.16788,29.70416,9.843378,144.40216,134.39735,43.27502,30.755434,0.08328791,1.0836565,0.01056666,0.041061394,0.1675791,0.15701243,2.6686263,1.8293821,2.0414233,1.2044725,0.055922028,0.99189585,1.8835335,0.67581016,0.6675226,6.618625,3.1300604,1.9854761,18.72009,0.3738546,788.7516,0.3653952,1169.1572,0.407038,-158.92638,-0.46002507,1817.6417,0.16416253,-158.6737,-0.45424175,2831.1594,0.089860626,-159.65498,-0.44097307,-12.4102745,-0.4935705,19.619965,0.34735107,0.09199279,0.35231614,-0.006059818,-2.1621962,-10.1852255,18.715286,0.03555537,0.004829205,3.1088083,2.887139,0.07090909,0.034233037,0.278,0.35013708
33.705994,0.13091986,33.089947,33.61911,34.049007,0.95906067,208.89339,164.40297,11.122123,8.638951,0.2955432,0.6181592,0.120067716,0.28234947,0.44821346,0.32814574,3.5851116,1.121128,1.0125059,0.88183236,0.028484274,2.1912744,0.8307656,1.2427537,10.36788,0.2973287,4.9342504,1.5940359,30.301146,0.4078585,588.5539,0.2794623,1268.2758,0.16564317,-54.8749,-1.4575003,1626.1619,0.21772034,-67.012375,-1.0604373,2837.047,0.13881196,-72.57096,-0.92174345,-20.951473,-0.41404617,31.763117,0.32256955,0.058366902,0.6332405,-0.035925947,-0.48789918,-3.8550873,10.481571,-0.036684114,-0.009520646,2.5,2.0512822,0.36499998,0.43557432,0.08,0.06542171
29.956017,0.16051246,25.449875,29.637543,32.903378,7.4535027,104.54053,58.30551,36.07473,45.04277,0.8129325,1.3611054,0.012960916,0.07106221,1.6816133,1.6686524,16.66132,11.733199,20.034254,15.253053,0.043489367,1.3991753,1.5796947,0.7557769,1.8329501,2.0700142,3.4434574,2.4541664,13.007941,0.91977394,842.9347,0.3526105,949.7895,0.32486635,-130.65897,-0.6980058,1952.5773,0.15352303,-129.8501,-0.68258935,2886.3381,0.09869763,-128.13492,-0.7097062,-6.8400416,-1.1806412,13.2901945,0.6117975,0.088111684,0.45999387,-0.014029144,-1.1143905,-2.672265,12.072118,0.042485867,0.008266525,1.7857144,1.5503876,0.235,0.15152007,0.3866667,0.42812252
32.244495,0.080804996,30.360863,31.362242,33.93149,3.5706291,35.12182,14.574949,5.9942527,15.080662,0.2505715,0.68856573,0.11355215,0.22618613,0.3318062,0.21825406,1.8791924,0.5446283,0.9441711,0.7489428,0.017350234,1.8343006,0.5293787,0.69310766,9.136579,0.28971556,13.34549,0.7833821,33.43819,0.46061668,475.10016,0.31079286,1264.0072,0.18120028,-81.38363,-1.1426535,1569.9575,0.12777176,-90.47177,-0.91087806,2600.8662,0.1370094,-94.22505,-0.84654087,-21.407751,-0.59106874,34.495327,0.46454933,0.013624869,4.4364614,-0.024244426,-0.68946946,-5.8473444,12.201913,-0.029788513,-0.008835662,2.016129,0.8230453,0.77,0.57,0.28,0.09416298
37.00734,0.05223979,35.183357,36.802017,39.139267,3.9559097,58.521397,63.102383,12.482705,3.9776957,0.10787349,1.3669964,0.005076475,0.022029959,0.18046318,0.17538671,1.5129527,0.91516286,1.8017602,1.3485467,0.008897497,1.3576318,0.82079864,0.8779535,10.488329,0.3176037,6.69031,1.6480421,23.149954,0.35812014,502.7887,0.33891615,1226.3335,0.2038194,-153.6881,-0.5405468,1522.0908,0.15507923,-134.14899,-0.6512736,2554.968,0.089603215,-136.88939,-0.61055356,-14.081239,-0.5471873,23.580935,0.3776743,0.13855816,0.2299196,-0.017169328,-0.6568934,-2.0340042,9.559025,0.07182105,0.006461111,1.734104,1.1730206,0.29749998,0.19421315,0.42599997,0.44093534
45.29746,0.1967463,35.58016,46.89627,54.299194,18.719036,156.97482,101.297615,105.238976,55.563038,0.504123,0.804347,0.13873963,0.34998393,0.88281745,0.7440778,7.592846,7.1397247,5.198492,3.7363453,0.033918098,1.1501915,0.74822015,0.717381,6.484277,0.9700944,6.47251,1.2116605,9.768653,1.8292274,899.4923,0.43229905,912.5171,0.3928809,-97.0173,-0.9291166,1974.7402,0.19761676,-83.16044,-1.0040232,3090.4346,0.14286168,-82.996574,-1.0014359,-6.3648534,-1.7789541,13.687432,0.9444001,0.060711995,1.1660825,-0.020267637,-0.78949237,-1.8866488,10.183488,-0.0356411,-0.004997196,2.5773196,2.6455026,0.234,0.2866775,0.10166667,0.06986097
34.063744,0.11345291,31.555677,34.388508,38.117306,6.5616283,85.15101,43.545593,94.705956,107.18734,0.46126643,0.5977717,0.19775607,0.4311687,0.73509765,0.5373416,6.5910387,4.727842,2.6552694,1.5909294,0.021660194,2.5235462,0.6154798,0.92889184,10.612073,0.39173552,11.591584,0.61075026,24.840992,0.37007424,568.9293,0.4171109,1150.5231,0.18051657,-59.206066,-1.3450664,1653.8745,0.18867299,-66.420815,-1.0420783,2759.6929,0.1753981,-68.21596,-1.0023545,-18.629349,-0.38431665,28.614353,0.2887479,0.05296106,0.9259289,-0.03205223,-0.5660339,-5.3924313,12.019748,-0.032683674,-0.008494003,2.347418,1.4492754,0.53,0.37797704,0.205,0.065
34.62224,0.1024497,32.262753,33.330196,38.014904,5.7521515,62.33719,40.67229,38.582058,28.434572,0.36237547,0.7412373,0.087133124,0.3045753,0.6549169,0.5677838,3.9348698,1.8656846,2.8061104,2.3214993,0.030132031,1.7593722,0.66979176,0.76538426,7.3411803,0.75025034,14.727156,0.8961961,28.094128,0.43239564,477.2764,0.33842605,1238.2527,0.18725191,-68.44707,-1.3043321,1470.4741,0.18169186,-66.35295,-1.2259499,2557.681,0.107811294,-74.15116,-1.0246718,-16.563162,-0.7862114,31.622997,0.3923956,0.030543597,1.6092118,-0.01867989,-0.9261758,-15.392952,25.593473,-0.075111054,-0.007897929,3.902439,1.0,0.72499996,0.315,0.17333333,0.14197026
33.396126,0.08615071,31.628033,33.311398,35.947784,4.3197517,133.09227,102.92275,43.859173,82.96797,0.18868795,0.58363557,0.08707691,0.1916768,0.27205962,0.18498272,1.3875989,0.71437156,0.29475093,0.46864903,0.015650894,3.1093805,0.5612912,1.0341425,11.6210985,0.17202114,16.28196,0.5532221,35.4589,0.31509626,450.2716,0.33613816,1189.7025,0.17368473,-49.080353,-1.6984518,1532.1473,0.15228726,-63.13514,-1.1320375,2546.7957,0.1291651,-69.879326,-0.9732139,-24.260445,-0.33900106,37.240494,0.26915482,0.026470795,2.2266233,-0.026524592,-0.48725846,-11.709322,20.308708,-0.08553611,-0.0057193525,1.9920319,0.8163265,0.955,0.445,0.25,0.07
38.74248,0.10855446,35.52495,37.52132,41.603855,6.078907,42.618225,26.547985,23.557234,13.888793,1.132764,0.8805816,0.21293366,0.7737624,2.407114,2.1941805,19.881563,14.045846,6.2043576,3.1686013,0.010201978,1.6334678,0.53456616,0.91245294,11.755884,0.23942041,15.299472,0.35012892,21.628244,0.6233454,697.1834,0.5824376,1132.0295,0.6106741,-52.664864,-1.451582,1685.0531,0.24427275,-43.34587,-1.463019,2971.6345,0.18009861,-47.837795,-1.2882104,-11.908473,-0.7885028,19.39523,0.6304394,0.098290704,0.4405621,-0.022485105,-0.42859966,0.43617368,5.604803,-0.014779837,-0.0013165876,1.9417477,1.0,0.84999996,0.25,0.13,0.07
32.520638,0.07236045,30.797726,31.76553,33.814445,3.0167198,32.077366,20.272367,27.605148,17.35134,0.32661432,0.615379,0.13446419,0.32441485,0.4422113,0.30774713,2.0715654,0.77054274,0.9539444,1.1367524,0.01599147,1.3274821,0.62066877,0.6935809,8.176357,0.45812222,8.936483,1.3127242,30.600956,0.48359683,517.20044,0.3427686,1250.9402,0.1898546,-52.01628,-1.5468816,1506.2832,0.2051265,-58.881897,-1.2905276,2527.9885,0.16270043,-68.883385,-1.0139135,-16.44313,-0.79467696,35.27254,0.36725023,0.029842632,1.537294,-0.020640427,-0.9280373,-5.0664406,11.725251,-0.06097042,-0.005187688,2.074689,0.85106385,0.90999997,0.32999998,0.24499999,0.035
37.082157,0.13898176,32.17573,37.485214,41.821487,9.645756,72.3123,31.489752,96.49518,98.29991,0.2881117,1.0968469,0.01503529,0.1441746,0.5785268,0.5634915,6.7677197,4.1144576,5.4477963,4.438659,0.016579373,1.1129094,1.1320962,0.7713959,7.409346,0.63211656,8.59404,1.0718046,17.748175,0.62431884,552.8714,0.45974004,1201.2062,0.1942453,-146.90323,-0.58329546,1599.6401,0.16863911,-130.35542,-0.6722803,2649.817,0.13647072,-131.34276,-0.6569676,-11.0592985,-0.74306995,20.486137,0.44089955,0.07050048,0.8078753,-0.015051734,-0.84019417,-1.3372064,10.279417,0.049114358,0.0059555518,2.777778,1.2787725,0.29,0.26199237,0.5825,0.4526795
34.30066,0.015131059,34.030254,34.21913,34.594364,0.5641098,98.867386,81.35452,6.4024215,2.0864842,0.45206466,0.82388604,0.08675553,0.31871977,0.9058231,0.8190676,3.7786434,1.6307786,3.5314393,1.0797521,0.006014246,1.5567441,0.6734024,1.1036701,11.304046,0.20988739,2.6571875,2.9857829,21.540482,0.6023136,462.52588,0.31619638,1083.0483,0.19316351,-74.04657,-1.2582946,1570.1018,0.15257505,-84.33405,-1.0049534,2617.7827,0.12590776,-85.287346,-0.9888234,-13.845568,-0.5787459,21.786789,0.5534056,0.08035976,0.4153668,-0.036089823,-0.29710406,-13.538955,22.900019,-0.06940033,-0.008569239,1.9138757,0.98039216,0.655,0.415,0.22666666,0.012472192
36.20921,0.15372083,31.871267,33.76663,41.489346,9.618078,206.5832,226.02963,178.87929,158.33057,0.37165558,0.63776696,0.1713648,0.31964993,0.6025833,0.4312185,3.072312,1.5073119,2.970814,1.0785277,0.024842532,1.2868698,0.6882671,0.7643132,8.750876,0.518529,14.871243,0.6239921,22.827282,0.8933355,554.5177,0.47219306,1207.2993,0.2455382,-74.342316,-1.2182598,1682.3335,0.18531626,-76.90268,-1.0000795,2718.9014,0.11980714,-77.78338,-0.9768487,-15.505394,-0.6806401,24.924099,0.56135374,0.04797848,0.97264445,-0.022030428,-0.6173482,-10.064656,18.767887,-0.06893987,-0.0027724507,2.8037386,1.9138757,0.3575,0.2768009,0.18333334,0.03399346
33.392437,0.12284106,32.444164,32.768013,33.15273,0.70856476,1.8530822,0.0,29.157608,0.0,0.20459394,0.54180497,0.10537678,0.20550191,0.30925655,0.20387977,1.3846012,0.54875517,0.71588355,0.59600437,0.007995109,1.395727,0.5307099,0.8671413,10.792963,0.229899,7.987797,1.2911501,28.158504,0.3776814,437.08224,0.32874197,1188.9226,0.19292629,-49.552364,-1.7348323,1410.693,0.14119229,-62.136295,-1.2240119,2483.5227,0.10480487,-67.5775,-1.0589075,-18.926105,-0.43265113,32.134888,0.31743127,0.032805488,1.1840355,-0.029231483,-0.5470008,-17.370392,27.162048,-0.08931989,-0.00914539,2.631579,1.6304349,0.45999998,0.43366653,0.13333333,0.037712358
41.1422,0.084188275,37.259148,41.415123,44.41544,7.156292,149.93596,152.36852,23.637133,34.002354,0.41192505,1.3422889,0.0095926225,0.06956425,0.89925444,0.8896618,12.610764,6.414043,9.296098,4.886147,0.034250677,1.5627664,1.3106964,0.65066105,6.73002,0.6935099,7.3223796,1.3212056,15.505825,0.70493287,707.1995,0.47595564,1131.928,0.29979512,-152.82906,-0.5222367,1695.2252,0.24902506,-127.605286,-0.70729434,2910.4006,0.14137463,-129.88107,-0.6722614,-7.304963,-1.2674267,18.381788,0.552845,0.14354923,0.26146352,-0.007066058,-1.7216755,-3.6657715,10.958173,0.11377417,0.010996648,2.2959185,1.0335917,0.37,0.19065675,0.45999998,0.34565878
39.96792,0.035946816,38.46921,40.264492,41.20288,2.7336693,54.405773,66.077385,28.312033,15.902316,0.4096811,0.62005705,0.1154114,0.4113432,0.65621805,0.54080665,3.2520847,1.7665846,2.6179762,0.7051955,0.006950176,1.0461701,0.4553964,0.7207006,13.3520155,0.20968129,11.313254,0.65715456,26.136505,0.38601753,508.99484,0.45356897,1215.812,0.16224308,-117.85431,-0.7316866,1460.8245,0.23850292,-64.01483,-1.1875775,2584.299,0.15579543,-71.045746,-1.0138617,-19.268612,-0.48539233,31.184757,0.30491042,0.03453671,1.0967305,-0.034374475,-0.5857691,-10.975148,20.543413,-0.068323426,-0.0019615795,2.5974026,1.369863,0.545,0.16499999,0.16499999,0.024999999
